0.00000000000000000e+00,2.00000000000000010e-04,4.00000000000000019e-04,5.99999999999999947e-04,8.00000000000000038e-04,1.00000000000000002e-03,1.19999999999999989e-03,1.40000000000000020e-03,1.60000000000000008e-03,1.79999999999999995e-03,2.00000000000000004e-03,2.20000000000000013e-03,2.39999999999999979e-03,2.60000000000000031e-03,2.80000000000000041e-03,3.00000000000000006e-03,3.20000000000000015e-03,3.40000000000000024e-03,3.59999999999999990e-03,3.79999999999999999e-03,4.00000000000000008e-03,4.19999999999999974e-03,4.40000000000000027e-03,4.59999999999999992e-03,4.79999999999999958e-03,5.00000000000000010e-03,5.20000000000000063e-03,5.40000000000000029e-03,5.60000000000000081e-03,5.79999999999999960e-03,6.00000000000000012e-03,6.19999999999999978e-03,6.40000000000000031e-03,6.60000000000000083e-03,6.80000000000000049e-03,7.00000000000000101e-03,7.19999999999999980e-03,7.40000000000000033e-03,7.59999999999999998e-03,7.80000000000000051e-03,8.00000000000000017e-03,8.20000000000000069e-03,8.39999999999999948e-03,8.60000000000000001e-03,8.80000000000000053e-03,9.00000000000000105e-03,9.19999999999999984e-03,9.40000000000000037e-03,9.59999999999999916e-03,9.79999999999999968e-03,1.00000000000000002e-02,1.02000000000000007e-02,1.04000000000000013e-02,1.06000000000000000e-02,1.08000000000000006e-02,1.10000000000000011e-02,1.12000000000000016e-02,1.14000000000000021e-02,1.15999999999999992e-02,1.17999999999999997e-02,1.20000000000000002e-02,1.22000000000000008e-02,1.23999999999999996e-02,1.26000000000000001e-02,1.28000000000000006e-02,1.30000000000000011e-02,1.32000000000000017e-02,1.34000000000000005e-02,1.36000000000000010e-02,1.38000000000000015e-02,1.40000000000000020e-02,1.41999999999999991e-02,1.43999999999999996e-02,1.46000000000000001e-02,1.48000000000000007e-02,1.49999999999999994e-02,1.52000000000000000e-02,1.54000000000000005e-02,1.56000000000000010e-02,1.58000000000000015e-02,1.60000000000000003e-02,1.62000000000000026e-02,1.64000000000000014e-02,1.66000000000000002e-02,1.67999999999999990e-02,1.70000000000000012e-02,1.72000000000000000e-02,1.73999999999999988e-02,1.76000000000000011e-02,1.77999999999999999e-02,1.80000000000000021e-02,1.82000000000000009e-02,1.83999999999999997e-02,1.86000000000000019e-02,1.88000000000000007e-02,1.90000000000000030e-02,1.91999999999999983e-02,1.94000000000000006e-02,1.95999999999999994e-02,1.98000000000000016e-02,2.00000000000000004e-02
3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60330399999999997e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.60498904000000024e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60660799999999995e+01,3.60498904000000024e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.60664170080000019e+01,3.60911870959999987e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60991200000000063e+01,3.60911870959999987e+01,3.60664170080000019e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.60790500172000037e+01,3.61159768758400048e+01,3.61282728770400041e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61321600000000061e+01,3.61282728770400041e+01,3.61159768758400048e+01,3.60790500172000037e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.60914496695056002e+01,3.61369477556944005e+01,3.61571925267024028e+01,3.61632953097496070e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61651999999999987e+01,3.61632953097496070e+01,3.61571925267024028e+01,3.61369477556944005e+01,3.60914496695056002e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.61019733936803675e+01,3.61576136312558134e+01,3.61833029526016148e+01,3.61942782442791682e+01,3.61973067017773076e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61982399999999984e+01,3.61973067017773076e+01,3.61942782442791682e+01,3.61833029526016148e+01,3.61576136312558134e+01,3.61019733936803675e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.61123101471889569e+01,3.61759776823032908e+01,3.62091330780641698e+01,3.62234242955312524e+01,3.62293200737323389e+01,3.62308226838708833e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62312800000000053e+01,3.62308226838708833e+01,3.62293200737323389e+01,3.62234242955312524e+01,3.62091330780641698e+01,3.61759776823032908e+01,3.61123101471889569e+01,3.60000000000000000e+01
3.60000000000000000e+01,3.61215152672723860e+01,3.61940667340200974e+01,3.62329296307002124e+01,3.62523505302909186e+01,3.62602074213816934e+01,3.62633504898062711e+01,3.62640959150967319e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62643200000000050e+01,3.62640959150967319e+01,3.62633504898062711e+01,3.62602074213816934e+01,3.62523505302909186e+01,3.62329296307002124e+01,3.61940667340200974e+01,3.61215152672723860e+01,3.60000000000000000e+01
